@relation R_data_frame

@attribute att6 numeric
@attribute att9 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att22 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att28 numeric
@attribute att33 numeric
@attribute att35 numeric
@attribute att37 numeric
@attribute att40 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att45 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att59 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att65 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att76 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att84 numeric
@attribute att86 numeric
@attribute att88 numeric
@attribute att91 numeric
@attribute att94 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att102 numeric
@attribute att105 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att129 numeric
@attribute att133 numeric
@attribute att136 numeric
@attribute att138 numeric
@attribute att143 numeric
@attribute att146 numeric
@attribute att148 numeric
@attribute att154 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att162 numeric
@attribute att166 numeric
@attribute att169 numeric
@attribute att174 numeric
@attribute att176 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att183 numeric
@attribute att186 numeric
@attribute att188 numeric
@attribute att190 numeric
@attribute att192 numeric
@attribute att199 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att207 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att213 numeric
@attribute att218 numeric
@attribute att223 numeric
@attribute att224 numeric
@attribute att225 numeric
@attribute att228 numeric
@attribute att230 numeric
@attribute att234 numeric
@attribute att240 numeric
@attribute att242 numeric
@attribute att243 numeric
@attribute att244 numeric
@attribute att247 numeric
@attribute att248 numeric
@attribute att249 numeric
@attribute outlier string

@data
8184,20920,71,3330,0.602,7102,13,0.48,0.31,29,8.4,54,515,4910,7464,0.28,76,418,1.4,90,3066,69.9,2.9,2,8788,3.7,69100,0.538,546,0.21,0.88,2.85,79973,5939,74959,0.483,8.45,2.84,8.8,3660,0.48,0.277,66,0.64,5.75,3.4,0.395,0.074,0.341,4031,4.44,4790,2.7,0.551,46.8,7058,0.633,2.2,3535,42,63.1,5.9,0.67,0.164,0.51,0.2,7.6,5.88,42,929,6.9,245,77,0.599,63.5,54.1,0.87,74.7,77333,360,87981,86,0.6,6.4,39.5,5,67903,5.87,50648,0.18,823,410,0.088,6728,71,42852,0.74,7115,7221,0.78,46421,93735,1,97081,7.7,no
7522,27180,43,5326,0.786,7344,33,0.61,0.38,29,8.99,21,561,3958,7164,0.63,96,394,2.9,92,4494,66.9,6.4,5.9,8020,3.8,42277,0.62,482,0.56,0.51,3.43,81375,5934,87133,0.464,7.25,2.61,4.6,3724,0.51,0.17,57.6,0.82,7.75,2.8,0.566,0.244,0.452,4596,5.49,4842,5.2,0.587,49.2,1322,0.64,1.8,3620,42,62.7,8.9,0.88,0.638,0.78,0.33,5.3,1.72,42,879,6.73,251,63,0.6,63.2,53,0.5,74.3,56775,264,87720,85.1,0.59,5.1,50.3,0.8,68624,5.44,38558,0.148,816,542,0.048,6329,61,37785,3.36,7141,8017,0.79,48544,93301,4.6,92898,2.62,no
7751,21899,71,1387,0.649,5302,49,0.6,0.59,82,8.59,54,499,5110,7417,0.37,74,479,3.5,93,3088,72.9,4.6,1.9,8872,4.1,78313,0.528,293,0.53,0.77,3.16,86300,5939,57831,0.512,8.92,1.9,8.1,3379,0.29,0.231,65.3,0.92,8.07,4.2,0.587,0.469,0.291,7690,5.64,4810,6.1,0.429,51,1744,0.631,9.2,4009,72,64,6.3,0.27,0.248,0.58,0.55,8.2,1.57,40,861,6.19,229,79,0.577,59.1,54.2,0.75,76.2,89573,130,19207,87.3,0.83,6.1,51.6,4.7,68909,1.13,45958,0.18,690,442,0.111,5834,61,37474,3.78,7044,7296,0.82,57038,93549,2.3,97360,5.32,no
8031,29411,47,4087,0.469,6408,31,0.62,0.29,69,8.34,59,867,3580,7485,0.23,96,369,1.8,92,3106,72.7,2.7,3.6,8753,4.2,62309,0.633,379,0.5,0.54,3.47,80249,5722,71183,0.571,8.47,2.15,5.3,3638,0.36,0.096,25.1,0.82,8.04,2.8,0.397,0.064,0.294,6427,4.43,4741,2.6,0.446,51,8537,0.567,3.6,4116,82,62.6,8.9,0.26,0.366,0.71,0.45,8.2,5.87,55,851,6.04,357,62,0.593,85.6,70.6,0.34,50,38035,211,30619,83.9,0.8,5.4,50.3,5.5,66249,5.94,38588,0.167,694,412,0.057,6333,49,42221,9.07,7067,7995,0.33,56500,95012,5.5,94283,2.52,no
7947,18261,35,3798,0.418,3355,56,0.88,0.38,32,8.58,18,688,3376,7612,0.21,93,479,0.9,36,3827,73.9,4.8,1.9,7570,4.8,26083,0.548,279,0.14,0.76,3.26,78756,5369,76545,0.433,7.79,2.75,8,3696,0.23,0.229,33.1,0.81,7.86,2,0.394,0.315,0.287,9375,5.66,4882,2.5,0.678,48.4,2271,0.718,9,5591,60,62.2,4.2,0.45,0.313,0.25,0.4,5,1.94,53,889,6.21,257,86,0.784,68.9,53.7,0.33,81.8,87690,131,90382,83.6,0.77,4.2,43.9,4.8,55393,5.22,59508,0.17,687,416,0.079,5551,38,42613,2.16,7042,7278,0.31,58411,94337,4.2,92669,9.01,no
7715,28168,66,5078,0.655,5433,57,0.63,0.29,72,8.63,43,276,6348,7622,0.3,61,416,0.6,90,3037,75,7.1,1.9,7921,2.1,39946,0.54,311,0.3,0.88,3,77091,5702,80961,0.475,8.53,2.83,8.3,3401,0.48,0.242,19.4,0.7,7.43,2.7,0.577,0.456,0.271,4689,5.68,4905,2.9,0.594,48.6,8217,0.625,0.7,4083,76,62.4,8.9,0.92,0.368,0.58,0.2,5.1,3.25,37,859,6.43,343,38,0.775,61.7,54.1,0.33,70.4,32646,134,87699,83.1,0.82,6.5,49.9,3.3,55464,0.95,88838,0.171,778,416,0.114,4721,76,36154,1.66,7068,7448,0.65,52932,93791,4.9,98531,2.92,no
7969,29740,33,4976,0.426,5237,40,0.49,0.54,32,8.55,24,489,3753,7715,0.51,57,370,2.8,51,3077,74.5,4.3,1.9,8733,5,41484,0.607,617,0.29,0.76,3.16,85343,5858,91846,0.446,8.48,2.73,6.5,3536,0.51,0.25,57.6,0.72,5.5,1.2,0.397,0.256,0.32,5199,5.42,4908,2.9,0.676,50.8,1636,0.591,9,5904,49,63.1,6.8,0.74,0.628,0.68,0.5,4.1,5.88,59,873,5.79,256,65,0.74,22.8,50.2,0.89,54.9,76376,130,27272,87.6,0.85,6,44,2.4,55422,6.86,67713,0.206,778,364,0.112,4838,56,41946,0.98,7103,6476,0.8,47528,94262,4.1,98449,8.09,no
7742,18412,60,5254,0.722,3363,65,0.88,0.58,33,8.6,26,120,7036,7689,0.32,59,478,1.9,92,3027,70.7,6.9,3.8,8821,4.5,76437,0.549,448,0.23,0.75,3.29,82508,5910,88684,0.473,5.66,2.27,8.5,3285,0.36,0.137,66.1,0.78,6.63,1.8,0.423,0.406,0.281,4631,5.38,4898,6.4,0.675,46.4,2761,0.707,8.9,5770,76,62.2,3.8,0.94,0.227,0.38,0.53,9.1,6,30,914,5.82,300,38,0.581,61.9,53.7,0.56,68.7,30952,164,47650,87.7,0.51,5.5,50,5.2,55438,2.02,78135,0.166,775,391,0.047,6661,56,42830,3.86,7106,7443,0.29,49503,93760,5.5,98368,6.15,no
7992,29068,41,5548,0.82,6567,56,0.74,0.31,37,8.77,24,348,6685,7639,0.44,73,416,1.5,93,4750,71.4,5.6,3.4,8843,3.3,72319,0.538,227,0.2,0.78,3.15,80721,4843,92583,0.549,5.21,2.73,4.6,4184,0.34,0.097,31.7,0.87,6.07,3.9,0.578,0.067,0.35,4045,4.45,4840,6.2,0.391,45.1,9090,0.631,9,3953,82,62.9,0.5,0.57,0.587,0.24,0.41,8.2,4.06,54,857,7.19,322,59,0.59,81,61.7,0.5,52.2,33971,216,89625,87.4,0.77,5.3,36.7,0.8,66166,4.53,38403,0.126,696,405,0.047,6312,53,41512,1.94,7120,8007,0.66,58290,96214,0.6,94609,5.62,no
7921,20601,42,5493,0.642,6119,57,0.51,0.47,76,8.84,28,349,4823,7676,0.42,55,417,1.7,83,4156,69.4,5.3,2.1,7988,2,36273,0.632,687,0.09,0.55,3.41,80669,4983,66947,0.449,5.31,2.76,8.3,3762,0.53,0.238,38.5,0.54,7.52,3.1,0.571,0.173,0.288,4153,5.03,4810,0.6,0.47,43.4,4138,0.638,1.4,4012,79,62.6,0.8,0.71,0.324,0.29,0.4,8.2,5.87,37,861,6.94,359,64,0.626,24.5,50.5,0.36,49.6,32196,161,87696,87.3,0.73,4.2,51.1,1.6,62621,6.91,92990,0.162,765,392,0.078,5254,59,41424,3.4,7066,7703,0.56,47130,92650,3.6,97615,4.89,no
7782,20425,37,5404,0.651,5771,37,0.42,0.35,37,8.6,45,162,3567,7445,0.48,96,407,1.6,92,3043,67.6,5.4,4.5,8568,4.7,48909,0.514,404,0.38,0.56,3.56,79430,4761,85611,0.482,8.58,2.21,8.6,3403,0.47,0.277,57.6,0.82,6.33,3.5,0.584,0.257,0.354,7638,4.42,4887,4,0.459,53.5,7964,0.575,6.3,5900,69,62.1,7.1,0.31,0.792,0.74,0.55,8.1,4.67,59,857,6.07,332,39,0.629,25.4,54.1,0.35,81,88597,163,22116,88.5,0.84,5.6,43.1,4.1,62642,3.93,40608,0.179,692,378,0.095,6214,60,36296,7.11,7112,7486,0.8,63057,96080,3.4,98226,4.33,no
7783,29369,26,5473,0.571,5397,21,0.48,0.3,34,8.94,22,803,4588,7474,0.42,55,367,2.4,49,2821,74.8,5.4,2.7,8849,3.7,35348,0.608,664,0.42,0.88,3.15,76305,4626,91630,0.536,7.96,2.33,5.1,3541,0.5,0.013,67.8,0.84,5.97,3.3,0.589,0.056,0.423,4962,5.54,4394,5.6,0.642,53.7,8961,0.64,8.7,4009,53,62.2,9,0.68,0.744,0.57,0.56,4.4,4.95,38,855,7.19,226,74,0.628,58.9,82.6,0.5,74.8,85118,215,77732,85.2,0.8,5.6,36.7,2.5,69200,0.74,65968,0.186,782,413,0.11,5496,39,34956,6.31,7115,8039,0.32,58329,93626,4.1,95204,8.71,no
7648,29276,34,4553,0.444,3314,23,0.65,0.3,73,8.48,55,236,6063,7703,0.63,96,368,3.2,87,3518,72.1,5,5.9,8373,3.5,35634,0.517,340,0.23,0.52,3.47,85713,5579,85132,0.456,8.94,2.42,8.3,3884,0.5,0.256,54.8,0.87,7.95,3.8,0.439,0.456,0.284,4513,4.46,4803,5.6,0.373,50.5,7941,0.574,8,4674,43,62.5,8.9,0.67,0.573,0.69,0.42,8.4,5.85,37,851,6.2,360,47,0.578,24,52.5,0.52,78.8,76669,267,87609,88.7,0.78,4.4,50.3,2.5,55415,1.01,92246,0.174,701,346,0.055,4576,61,36850,3.04,7137,7280,0.78,58319,93851,0.7,94262,4.23,no
8030,26813,72,5447,0.435,6745,34,0.8,0.36,68,8.6,62,429,3734,7528,0.44,88,369,3.3,93,3029,68.5,5.3,2.6,8794,4.8,48311,0.539,589,0.2,0.55,2.96,76561,5540,65123,0.571,5.18,2.49,4.5,3361,0.49,0.224,46.4,0.78,6.86,2.3,0.586,0.47,0.271,4313,5.33,4860,5.4,0.577,44.8,1470,0.576,9.3,5429,77,62.1,8.8,0.46,0.644,0.7,0.39,8,1.23,55,854,6.69,291,85,0.224,69.1,51.4,0.89,66.9,37694,219,56372,84.2,0.51,5.5,27.7,0.8,68829,4.4,61243,0.171,719,414,0.116,6434,34,36961,0.74,7126,7789,0.78,47975,93746,4.2,92012,5.51,no
7950,22958,34,5215,0.65,3691,30,0.64,0.34,74,8.34,56,254,4170,7543,0.2,61,406,3.3,92,3047,75.5,4.9,2.1,8249,2.2,63912,0.538,574,0.52,0.76,3.24,76090,5541,75738,0.444,4.9,2.33,7.1,3306,0.38,0.227,66.4,0.89,6.46,3.2,0.413,0.224,0.307,4333,4.44,4828,4.8,0.445,44.1,6752,0.631,8.6,4008,48,62.1,8.5,0.38,0.176,0.79,0.41,7.9,1.84,47,933,5.71,276,84,0.647,71,56.3,0.89,69.8,80084,130,87783,87.1,0.68,3.7,50,1.2,69200,1.12,38609,0.175,730,541,0.06,6331,37,42687,3.44,7076,7549,0.27,40264,94731,0.7,87121,6.27,no
7618,25578,72,5044,0.876,6575,57,0.42,0.35,58,8.52,42,277,6615,7698,0.42,94,391,3.7,92,3067,73.8,5,5,8139,2.3,50034,0.605,396,0.52,0.52,3.43,80140,4693,81982,0.542,5.15,2.73,5.2,3310,0.47,0.228,52.5,0.87,7.49,3.7,0.455,0.474,0.289,4090,5.57,4832,5,0.372,45.8,2446,0.637,2.1,3322,53,64.3,8.9,0.53,0.586,0.67,0.55,8.1,1.46,59,849,6.13,287,78,0.541,61.9,54.2,0.9,70,85792,210,90152,87.2,0.77,4.1,45.1,5.5,68046,6.95,52188,0.237,717,469,0.114,5157,20,41726,9.86,7057,6758,0.8,54337,96210,2.9,98316,5.57,no
7751,29500,33,5211,0.856,4710,21,0.9,0.34,34,8.55,25,215,6516,7078,0.46,90,370,1.7,54,3041,68.6,6.1,1.9,8358,3.2,81774,0.631,426,0.12,0.77,3.15,80394,5919,95045,0.514,8.81,2.82,8.5,3521,0.51,0.262,57.1,0.82,6.9,4.3,0.587,0.123,0.293,4742,4.46,4807,2.5,0.599,49.9,8716,0.627,0.7,4091,79,66.7,6.8,0.45,0.543,0.23,0.4,5.1,1.27,58,863,6.73,256,66,0.592,22.4,51.5,0.82,71.6,30177,363,18567,87.6,0.85,3.7,52.2,4.7,62392,6.82,59229,0.251,835,534,0.067,5805,23,36513,3.37,7068,7018,0.79,53688,96214,4.2,87131,7.49,no
8048,18516,27,5118,0.682,6424,15,0.66,0.38,73,9.03,38,472,4045,7392,0.26,94,479,1.3,93,4662,75.5,5,2.8,8910,3.1,71981,0.567,596,0.53,0.55,3.46,82711,5936,70571,0.468,5.47,2.26,6.2,3277,0.47,0.216,36.1,0.87,7.79,1.8,0.443,0.471,0.331,3769,5.51,4901,4.5,0.539,46.9,8388,0.637,6.9,3639,76,62.8,8.8,0.4,0.144,0.41,0.14,7.9,2.61,51,869,6.32,227,44,0.587,62.4,54.4,0.77,70.9,81859,267,90176,85.8,0.73,5.7,35.5,1.2,55453,0.77,88783,0.163,784,423,0.103,6173,60,33614,3.27,7121,7052,0.29,55228,93602,4.5,87080,8.88,no
7949,27777,29,1468,0.419,7148,12,0.44,0.47,37,8.61,66,886,3474,7063,0.25,55,389,3.6,92,3065,74,5.1,2.4,7986,2.3,81281,0.597,436,0.39,0.54,3.16,76212,5054,83279,0.457,4.84,2.85,4.5,3748,0.52,0.265,57.6,0.76,7.59,3.3,0.566,0.081,0.361,4478,5.59,3813,1.9,0.444,50.6,5771,0.569,2.2,5185,42,62,0.8,0.67,0.553,0.54,0.61,9,3.11,58,874,5.65,264,67,0.647,87.1,73.9,0.5,77.7,85054,134,26182,87.3,0.65,5.1,50.9,4.7,62250,6.51,72231,0.174,689,409,0.119,6334,75,33361,3.68,7102,7056,0.35,49449,96162,0.7,98014,7.16,no
8133,18372,50,5151,0.541,3341,57,0.48,0.36,31,8.68,43,360,3794,7661,0.26,93,381,0.6,59,3019,70,5.7,3.4,8349,4.6,34069,0.566,478,0.21,0.86,2.85,80064,5938,57751,0.528,8.2,2.22,5.3,3762,0.48,0.277,43.9,0.76,7.71,3.7,0.586,0.468,0.369,9528,5.65,4881,2.5,0.588,41.1,2001,0.62,6.4,4004,77,62.3,3.5,0.76,0.357,0.71,0.57,7.7,6.3,48,891,5.96,229,46,0.768,62.4,70.8,0.35,63.4,84310,156,25370,87.2,0.68,6,48.5,0.8,65604,6.8,56238,0.189,784,488,0.051,6722,22,42660,1.42,7068,7691,0.29,50909,93623,1,94673,8.64,no
8159,18737,42,1315,0.871,5335,12,0.41,0.29,33,8.55,60,836,4724,7711,0.34,84,417,3.6,69,4522,74,5.2,2,8914,4.8,49640,0.538,459,0.24,0.52,3.15,87561,5433,91445,0.582,8.63,2.17,6.4,3815,0.28,0.077,23.3,0.91,5.49,3.8,0.483,0.311,0.432,8372,4.45,4724,6.5,0.458,48.6,2622,0.584,0.7,4010,44,63,2.9,0.56,0.624,0.28,0.45,4.5,2.14,53,926,5.95,357,83,0.735,46.2,54.2,0.35,74.2,76742,241,90244,87.3,0.52,5.6,28.2,5.5,66084,0.91,93712,0.183,835,376,0.119,4775,60,43151,3.15,7128,7515,0.59,48475,93073,1.4,96440,3.43,no
7730,29733,26,5590,0.873,5738,49,0.89,0.3,64,8.67,22,369,6561,7720,0.49,96,402,1.3,37,4832,73.2,4.6,1.9,7807,2.5,44385,0.544,675,0.16,0.58,3.6,80447,4522,92288,0.561,8.55,2.44,4.5,4160,0.23,0.158,57.9,0.83,5.79,2,0.566,0.478,0.382,4803,4.47,4460,1.8,0.436,50.5,5610,0.623,3.8,4164,77,62.6,8.9,0.9,0.156,0.57,0.18,6.6,3.18,29,905,6.97,231,73,0.578,62.2,54.6,0.34,71.6,34369,283,65066,87.4,0.51,5.4,52.5,3.7,55381,0.87,92635,0.173,689,488,0.051,6378,20,41327,8.45,7114,6693,0.56,62819,95296,3.3,93098,7.19,no
7569,20021,53,1552,0.665,6773,19,0.65,0.37,30,8.54,40,211,5672,7536,0.24,80,369,1.5,85,3035,66.7,5.1,5.8,8924,4.7,70036,0.549,453,0.56,0.69,3.38,84535,5873,94635,0.51,5.01,2.85,6.1,3546,0.47,0.244,20.6,0.83,7.9,1.9,0.565,0.487,0.292,4084,4.91,4260,5.3,0.44,40.6,6100,0.624,4.5,3250,46,66.6,9,0.55,0.306,0.31,0.42,8.3,6.5,54,855,6.87,286,72,0.585,61.3,54.1,0.33,71.8,32753,235,35768,86.7,0.58,3.8,52.6,3.8,68227,1.12,65042,0.12,687,425,0.049,4630,21,37535,1.49,7137,8106,0.82,58388,96223,1.1,92880,5.38,no
7797,29750,33,4330,0.477,3660,40,0.88,0.29,36,8.48,47,749,4645,7362,0.51,92,367,2,88,3056,73,4.6,2.2,8702,4.6,36546,0.628,699,0.48,0.53,3.26,80619,4607,81254,0.485,7.41,2.05,7.7,3411,0.49,0.227,61.5,0.86,7.34,4,0.473,0.344,0.394,4444,5.63,4173,6.4,0.629,43.7,8543,0.624,9.1,5846,71,62.7,8.8,0.92,0.631,0.68,0.56,8.6,3.31,37,880,6.73,239,38,0.578,25.1,58.4,0.35,57.8,77510,266,88567,83.1,0.85,5.6,50.2,3.1,62316,6.93,63525,0.152,769,520,0.111,6740,56,42102,2.93,7092,7246,0.62,48559,93531,3.4,98587,5.05,no
8013,27372,38,5310,0.473,5052,14,0.66,0.36,56,8.36,27,335,4472,7516,0.28,59,416,2.7,84,2725,72.7,5.1,2.8,8733,2.6,28181,0.63,711,0.42,0.88,2.9,88375,5229,57311,0.466,6.03,2.69,8.7,3763,0.48,0.222,57.6,0.91,7.51,2.9,0.578,0.078,0.322,9013,5.38,4902,5.4,0.522,43.9,1595,0.662,4.1,4008,52,63.7,2.9,0.41,0.272,0.59,0.32,5.9,4.33,47,854,7.07,320,62,0.333,33.9,52.3,0.83,63.2,57659,316,57502,87.9,0.64,5.6,51.9,1.1,69201,1.05,61983,0.166,712,404,0.119,5516,20,34619,6.82,7132,7435,0.28,48154,96222,3.4,94692,2.61,no
7618,29692,39,5592,0.682,4110,23,0.87,0.37,53,8.37,48,143,6176,7031,0.49,96,389,1,90,3063,73.5,3.5,5.8,8906,3.9,60662,0.615,589,0.15,0.62,3.47,88134,5847,84567,0.472,8.24,2.76,4.6,4054,0.47,0.233,28,0.83,7.66,1.9,0.398,0.346,0.411,5163,5.45,4663,2.1,0.678,53.4,8795,0.574,8.9,5527,74,63,4.4,0.39,0.246,0.7,0.48,7.6,6.63,25,911,5.87,278,45,0.599,85.1,58.5,0.9,71.8,87733,226,90358,87.3,0.69,4.1,48.6,3,62301,6.88,38635,0.166,687,430,0.104,6649,47,35286,3.4,7061,7355,0.81,52357,94944,4.4,98252,7.92,no
7743,28731,35,4143,0.642,7256,57,0.5,0.33,28,8.43,57,238,5186,7325,0.43,68,388,1.1,92,3022,68.7,5.5,3.1,8729,4.6,77420,0.561,329,0.54,0.52,3.43,80243,5248,87699,0.491,7.94,2.82,5.8,3430,0.48,0.168,36.2,0.77,7.67,1.9,0.572,0.455,0.417,9141,4.46,4182,5.2,0.438,47.4,6977,0.605,4.6,5288,82,62.2,1.3,0.25,0.821,0.22,0.43,9.4,5.91,35,895,6.99,252,53,0.578,24.7,53.8,0.82,75.6,49194,147,35898,87,0.73,5.5,32.7,2.2,62219,5.05,38417,0.123,712,396,0.058,5027,68,33615,3,7043,7384,0.79,55900,94332,2.5,98020,9.01,no
7764,28763,34,3253,0.644,5475,61,0.9,0.36,81,8.52,32,341,4556,7708,0.32,71,389,1.1,92,3073,74.4,5,5.9,8495,2.8,66258,0.539,521,0.4,0.75,2.9,78113,5727,76075,0.488,5.42,2.82,8.7,3415,0.5,0.047,57.3,0.75,8.03,3.8,0.533,0.475,0.281,8829,5.22,4793,4.6,0.674,48.9,2110,0.632,9,3438,79,62.1,8.6,0.49,0.758,0.26,0.56,9.4,6.23,31,863,5.88,295,65,0.62,70.9,54.6,0.85,74.1,32419,241,87786,87.3,0.78,3.8,50.8,2.9,64874,6.93,76488,0.214,709,388,0.11,6332,58,42121,4.75,7123,7289,0.82,57300,95227,4.5,98595,5.37,no
7995,27979,54,5470,0.423,4922,28,0.9,0.31,32,8.55,61,308,6223,7682,0.5,60,396,2.3,93,3065,69,4.9,5.9,8913,4.4,80123,0.539,283,0.39,0.62,3.19,81249,5524,83967,0.464,7.47,1.78,8.8,3738,0.31,0.276,16.8,0.79,8.05,2.5,0.398,0.327,0.289,3830,5.67,4818,5.5,0.603,49,1672,0.628,8.4,4149,74,63.8,6,0.9,0.196,0.51,0.43,8.2,2.43,41,859,7.13,352,51,0.697,61.4,50.6,0.42,71.4,27423,366,31533,83.2,0.77,5.2,43.3,1.9,62610,6.58,38518,0.165,799,464,0.109,6332,59,41021,7.97,7105,7234,0.75,58456,94961,5.2,96148,2.24,no
8162,19984,39,5509,0.64,3525,34,0.58,0.38,63,8.62,23,373,5275,7083,0.4,94,442,0.8,87,3781,68.1,5.7,4.7,8424,4.4,76889,0.614,436,0.31,0.51,2.91,79316,5932,80659,0.562,8.57,2.21,8.8,3498,0.48,0.155,57.1,0.75,5.71,3.4,0.397,0.456,0.29,9307,4.42,3880,3.5,0.679,51.2,8968,0.578,4.4,4138,44,62.8,9,0.87,0.297,0.59,0.57,8.4,2.2,46,871,6.53,282,86,0.579,62.1,50.6,0.84,70.7,48141,216,34589,83.5,0.7,6.4,49.9,1.5,65218,4.52,55902,0.144,789,530,0.051,5960,57,34552,2.76,7096,6837,0.81,58455,94189,1.6,87345,4.69,no
7947,27509,50,5469,0.394,6709,24,0.43,0.32,35,8.57,62,566,4471,7598,0.4,77,481,0.6,92,3039,74.1,5.6,2.8,8631,4.8,75380,0.583,621,0.21,0.73,3.41,73615,5307,72078,0.481,5.92,2.55,5.4,3403,0.32,0.248,46.9,0.93,7.43,3.9,0.394,0.261,0.272,5163,4.42,4689,6.5,0.678,49.3,6861,0.639,8.5,4143,74,62.1,1,0.35,0.256,0.57,0.4,8.2,5.36,52,853,5.63,356,86,0.577,72.7,54,0.36,70.6,27247,269,88507,86.9,0.77,4.6,47.5,3,55369,3.19,38587,0.166,723,442,0.078,4719,58,34229,1.73,7145,8007,0.32,49487,94716,3.4,87381,8.67,no
7884,28675,71,2956,0.913,7046,39,0.89,0.59,33,8.54,65,810,7031,7592,0.39,65,397,2.8,41,2991,70.6,5.2,2.9,7499,3.9,35034,0.587,476,0.18,0.64,3.17,86803,5310,76207,0.44,6.78,2.8,8.9,3936,0.48,0.187,31.9,0.83,8.02,1.5,0.58,0.458,0.284,8801,5.67,3827,6.5,0.368,49.3,8128,0.634,2.2,4126,80,63,8.9,0.14,0.439,0.2,0.24,7.9,1.92,53,864,6.73,316,82,0.63,24.8,58.6,0.71,73.5,32330,133,26133,83.6,0.51,5.7,26.5,4.7,62655,0.89,89159,0.169,706,527,0.048,5994,63,39753,3.35,7057,6641,0.82,61501,93710,3.5,97706,2.6,no
7871,29430,71,1434,0.437,6969,38,0.54,0.35,30,8.34,32,341,4477,7633,0.31,89,397,3.5,75,4628,70.6,5.3,5.8,8376,3.6,76944,0.627,500,0.28,0.57,3.17,76070,5331,90272,0.478,8.54,2.29,5.1,3392,0.5,0.26,19,0.9,7.42,2.5,0.589,0.313,0.278,5204,5.63,4843,6.1,0.364,40.1,1952,0.635,4,4213,80,62.4,5.7,0.16,0.158,0.41,0.59,7.8,5.52,57,893,6.1,236,84,0.223,72.6,53.5,0.36,68.7,37499,215,22363,84.4,0.85,6.4,47.5,0.8,68957,6.67,92745,0.279,698,499,0.091,6723,34,32415,3.98,7067,7410,0.33,54987,92561,3.5,98128,2.6,no
7911,22084,28,1558,0.678,6912,57,0.85,0.37,52,8.34,24,785,4096,7739,0.44,64,392,1.8,59,3094,69.3,5.7,2.1,8466,2.2,59224,0.539,667,0.29,0.8,3.16,80506,5589,87631,0.507,8.89,2.53,8.4,3722,0.37,0.096,59.9,0.58,7.77,1.7,0.487,0.173,0.281,9591,5.61,4903,4.7,0.677,42.3,8719,0.583,6.8,3638,78,62.2,8,0.26,0.804,0.77,0.32,5.9,5.66,35,875,6.86,316,60,0.629,81.6,55.5,0.36,65.5,33294,268,27317,84.1,0.69,6,47.1,4.3,62362,5.93,53547,0.287,728,544,0.118,4835,60,35465,1.8,7074,6738,0.81,54627,96219,4.5,98167,2.54,no
7951,27059,55,5548,0.87,7302,33,0.69,0.33,29,8.81,45,532,3398,7593,0.44,95,367,3.8,89,3030,68.7,2.8,5.8,8782,3.7,76682,0.539,578,0.16,0.88,3.02,76221,5602,94902,0.482,5.28,2.24,5.3,3320,0.48,0.254,20.5,0.87,7.36,4.2,0.577,0.477,0.281,5275,5.42,3959,5.2,0.603,46.2,1587,0.636,8.2,4645,75,62.7,8.5,0.22,0.619,0.61,0.52,8.8,5.86,57,911,6.8,272,87,0.596,63.5,61,0.82,82.3,61216,206,87803,87.3,0.78,5.4,48.8,3,62782,6.81,58024,0.167,859,407,0.119,4705,60,34831,2.71,7095,7341,0.36,57954,94575,4.1,97021,6.47,no
7948,25266,41,5441,0.689,3861,31,0.66,0.33,30,8.54,56,132,6646,7306,0.3,59,478,1,91,3033,69.3,4.8,2.8,8511,4.6,39092,0.607,425,0.55,0.75,3.41,76263,5884,64686,0.496,4.87,2.7,8.5,3712,0.34,0.258,57.2,0.82,6.23,2.2,0.394,0.475,0.369,3926,5.63,4351,3.8,0.393,53.1,1723,0.699,7.7,4004,74,62.6,2.8,0.66,0.204,0.63,0.39,8.5,2.44,42,885,6.09,352,87,0.578,48,52.5,0.45,67.8,55289,133,87713,87.3,0.77,4.8,40.1,0.9,62314,6.81,70277,0.126,800,539,0.1,6714,76,32085,2.85,7069,7279,0.3,40258,93079,1,95999,7.14,no
